queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       128,   2180456,       100,         0,      9001,         0,      0.04,      0.04,      0.00
       129,   2189357,       100,         0,     34049,         0,      0.05,      0.04,      0.00
       130,   2186104,       100,         0,      3353,         0,      0.04,      0.04,      0.00
       131,   2189357,       100,         0,      7706,         0,      0.04,      0.04,      0.00
       132,   2185952,       100,         0,      3504,         0,      0.04,      0.04,      0.00
       133,   2143887,       100,         0,     45570,         0,      0.05,      0.05,      0.00
       134,   2189357,       100,         0,      7245,         0,      0.04,      0.04,      0.00
       135,   2183017,       100,         0,      6440,         0,      0.04,      0.04,      0.00
       136,   2189352,        98,         7,     20111,         0,      0.07,      0.04,      0.00
       137,   2184427,       100,         0,      5030,         0,      0.04,      0.04,      0.00
       138,   2180645,       100,         0,      8812,         0,      0.04,      0.04,      0.00
       139,   2189357,       100,         0,      5241,         0,      0.04,      0.04,      0.00
       140,   2167441,       100,         0,     22016,         0,      0.04,      0.04,      0.00
       141,   2183693,       100,         0,      5764,         0,      0.04,      0.04,      0.00
       142,   2176803,       100,         0,     12654,         0,      0.04,      0.04,      0.00
       143,   2187605,       100,         0,      1852,         0,      0.04,      0.04,      0.00
       144,   2189357,       100,         0,      4030,         0,      0.04,      0.04,      0.00
       145,   2189357,       100,         0,      5743,         0,      0.04,      0.04,      0.00
       146,   2187771,       100,         0,      1686,         0,      0.04,      0.04,      0.00
       147,   2142109,       100,         0,     47348,         0,      0.05,      0.05,      0.00
       148,   2183468,       100,         0,      5989,         0,      0.04,      0.04,      0.00
       149,   2166565,       100,         0,     22892,         0,      0.04,      0.04,      0.00
       150,   2187359,       100,         0,      2098,         0,      0.04,      0.04,      0.00
       151,   2185096,       100,         0,      4361,         0,      0.04,      0.04,      0.00
       152,   2185423,       100,         0,      4034,         0,      0.04,      0.04,      0.00
       153,   2189357,       100,         0,      4844,         0,      0.04,      0.04,      0.00
       154,   2172896,       100,         0,     16561,         0,      0.04,      0.04,      0.00
       155,   2160336,       100,         0,     29121,         0,      0.04,      0.04,      0.00
       156,   2177115,       100,         0,     12342,         0,      0.04,      0.04,      0.00
       157,   2189357,       100,         0,      4704,         0,      0.04,      0.04,      0.00
       158,   2189357,       100,         0,      1161,         0,      0.04,      0.04,      0.00
       159,   2158994,       100,         0,     30463,         0,      0.05,      0.04,      0.00
       160,   2176828,       100,         0,     12629,         0,      0.05,      0.04,      0.00
       161,   2178645,       100,         0,     10812,         0,      0.04,      0.04,      0.00
       162,   1671928,       100,         0,    517529,         0,      0.18,      0.18,      0.00
       163,   2189357,       100,         0,     40834,         0,      0.05,      0.05,      0.00
       164,   2184335,       100,         0,      5122,         0,      0.04,      0.04,      0.00
       165,   2046219,       100,         0,    143238,         0,      0.07,      0.07,      0.00
       166,   2166772,       100,         0,     22685,         0,      0.04,      0.04,      0.00
       167,   2189357,       100,         0,      3068,         0,      0.04,      0.04,      0.00
       168,   2189357,       100,         0,    655733,         0,      0.23,      0.23,      0.00
       169,   2162484,       100,         0,     26973,         0,      0.05,      0.04,      0.00
       170,   2153768,       100,         0,     35689,         0,      0.05,      0.05,      0.00
       171,   2189357,       100,         0,      1485,         0,      0.04,      0.04,      0.00
       172,   2128102,       100,         0,     61355,         0,      0.05,      0.05,      0.00
       173,   2189357,       100,         0,      1958,         0,      0.04,      0.04,      0.00
       174,   2184901,       100,         0,      4556,         0,      0.04,      0.04,      0.00
       175,   2186846,       100,         0,      2611,         0,      0.04,      0.04,      0.00
       176,   1678034,       100,         0,    511423,         0,      0.16,      0.15,      0.00
       177,   2181739,       100,         0,      7718,         0,      0.06,      0.04,      0.00
       178,   2164268,       100,         0,     25189,         0,      0.04,      0.04,      0.00
       179,   2189357,       100,         0,      4453,         0,      0.04,      0.04,      0.00
       180,   2179596,       100,         0,      9861,         0,      0.04,      0.04,      0.00
       181,   1951166,       100,         0,    238291,         0,      0.11,      0.11,      0.00
       182,   2189356,        98,         3,    409003,         0,      0.17,      0.15,      0.00
       183,   2187209,       100,         0,      2248,         0,      0.04,      0.04,      0.00
       184,   2185953,       100,         0,      3504,         0,      0.05,      0.04,      0.00
       185,   2162470,       100,         0,     26984,         0,      0.05,      0.04,      0.00
       186,   2160339,       100,         0,     29118,         0,      0.05,      0.04,      0.00
       187,   2167767,       100,         0,     21690,         0,      0.05,      0.04,      0.00
       188,   2185845,       100,         0,      3612,         0,      0.04,      0.04,      0.00
       189,         0,        87,   2189370, 615952122,         0,   1023.03,      1.01,      0.00
       190,   2189356,        98,         3,     34049,         0,      0.29,      0.24,      0.00
       191,   2176441,       100,         0,     13016,         0,      0.05,      0.05,      0.00
       192,   2179320,       100,         0,     10136,         0,      0.05,      0.04,      0.00
       193,   2139369,       100,         0,     50088,         0,      0.07,      0.07,      0.00
       194,   2179240,       100,         0,     10217,         0,      0.05,      0.04,      0.00
       195,   2171012,       100,         0,     18445,         0,      0.05,      0.05,      0.00
       196,   2181022,       100,         0,      8435,         0,      0.05,      0.04,      0.00
       197,   2179584,       100,         0,      9873,         0,      0.05,      0.04,      0.00
       198,   2189357,       100,         0,      7123,         0,      0.04,      0.04,      0.00
       199,   2189357,       100,         0,      5313,         0,      0.04,      0.04,      0.00
       200,   2169374,       100,         0,     20083,         0,      0.06,      0.05,      0.00
       201,   2187359,       100,         0,      2098,         0,      0.04,      0.04,      0.00
       202,   2189357,       100,         0,      1124,         0,      0.04,      0.04,      0.00
       203,   2189357,       100,         0,      3064,         0,      0.04,      0.04,      0.00
       204,   2189357,       100,         0,      3799,         0,      0.04,      0.04,      0.00
       205,   2183971,       100,         0,      5486,         0,      0.04,      0.04,      0.00
       206,   2189356,        99,         2,     20253,         0,      0.08,      0.05,      0.00
       207,   2160746,       100,         0,     28711,         0,      0.06,      0.05,      0.00
       208,   2173396,       100,         0,     16061,         0,      0.05,      0.05,      0.00
       209,   2189357,       100,         0,    133343,         0,      0.10,      0.10,      0.00
       210,   2181969,       100,         0,      7488,         0,      0.04,      0.04,      0.00
       211,   2189356,        99,         2,     30362,         0,      0.08,      0.05,      0.00
       212,   2059322,       100,         0,    130135,         0,      0.10,      0.10,      0.00
       213,   2189356,        99,         2,     23897,         0,      0.07,      0.04,      0.00
       214,   2184590,       100,         0,      4867,         0,      0.04,      0.04,      0.00
       215,   2183479,       100,         0,      5978,         0,      0.04,      0.04,      0.00
       216,   2156589,       100,         0,     32868,         0,      0.05,      0.05,      0.00
       217,   2183112,       100,         0,      6345,         0,      0.04,      0.04,      0.00
       218,   2189357,       100,         0,      1195,         0,      0.04,      0.04,      0.00
       219,   1894210,       100,         0,    295247,         0,      0.21,      0.21,      0.00
       220,   2189357,       100,         0,       878,         0,      0.04,      0.04,      0.00
       221,   2189356,        99,         2,    879173,         0,      0.53,      0.49,      0.00
       222,   2189357,       100,         0,      2430,         0,      0.04,      0.04,      0.00
       223,   2175376,       100,         0,     14080,         0,      0.04,      0.04,      0.00
