1.8411,0.409631,0.646181,-0.410061,0.286561,-0.55485,-0.176574,-0.0784788,0.554668,0.395367,0.00472173,-0.13316,-0.177118,-0.311987,0.671421,0.508676,0.246047,-0.387908,0.186658,-0.182958,0.00130465,0.0615077,0.130535,-0.0228735,0.0493977,0.00873825,0.0837208,0.053819,0.0846581,0.0237139,0.0600239,0.0868353,0.0137938,0.0199918,-0.0610727,0.032617,-0.0750689,0.0819976,-0.0266295,0.119079,0.106082,0.0247348,-0.0199814,-0.0192254,-0.0299415,0.049103,0.101663,0.0414627,0.0288094,0.0121587
1.35812,-0.885102,-0.432583,0.15783,-0.369377,0.157312,0.0601157,-0.292788,0.0306101,0.00470036,0.118977,-0.0359529,0.0928012,-0.0215493,0.0491369,0.158335,-0.161542,-0.0594339,-0.0764581,0.0766563,0.0598865,-0.0271767,-0.0476385,-0.00459642,-0.00724497,-0.0314598,-0.0250968,0.00383075,0.00454236,0.0193511,-0.0501098,-0.0218426,0.00676953,0.011292,-0.0349513,-0.00459645,-0.0413713,-0.0110265,0.00813867,0.0056743,-0.0221848,-0.00678941,-0.0325278,-0.0528624,-0.013113,-0.0377343,-0.000556467,-0.0482851,-0.0130674,-0.0222202
1.69883,-0.644329,0.28474,0.734571,-0.648325,-0.762183,-0.336268,0.0466622,0.311852,-0.134497,-0.0862005,0.24334,-0.110363,-0.385949,-0.10832,-0.021377,0.248643,0.0944038,0.0638388,-0.095712,-0.0523998,-0.0234234,0.0324359,0.00571922,0.0251535,0.0130333,0.00815062,-0.0141194,0.0117659,0.0101739,0.0222466,0.000987167,-0.00760422,-0.00965987,-0.00682606,0.00407803,0.0162732,-0.0240792,-0.0167363,-0.0601752,-0.0214498,-0.016144,0.0156222,0.0102557,-0.0158585,-0.0249781,-0.0176001,0.0260553,-0.00191604,0.00798016
1.59622,0.366463,-0.305965,0.903461,-0.345505,0.0456439,-0.781158,0.533111,-0.786533,-0.430547,0.0406095,-0.131697,-0.392882,0.300137,-0.09155,-0.0300168,-0.191211,0.0541933,0.0288593,-0.0161154,-0.0304281,0.0205095,-0.00671401,0.0064125,0.00119593,-0.0118443,0.0140354,0.0127079,-0.00362533,0.0372697,-0.0123496,-0.0272165,0.00274609,-0.035299,-0.0162638,-0.0657696,-0.0188796,-0.0177693,0.0271681,0.0376691,-0.0246226,-0.020176,0.019598,0.0119989,-0.00287153,0.0641641,0.0110401,0.0541801,0.0305256,0.0169261
1.53054,-0.483081,-0.0836704,-0.591923,0.0213903,0.582541,-0.382507,-0.534936,0.107586,0.471317,-0.504429,-0.237053,-0.0179788,0.112972,0.216747,-0.0013318,0.0638426,0.0838857,0.115942,0.0471236,-0.00032024,0.0129116,-0.00203524,0.0359077,0.0253974,0.0275896,0.0213501,-0.0106073,0.00962148,0.0306054,0.0110871,0.0126058,0.00841018,0.0115343,0.00783891,0.0327082,-0.0109612,0.0234185,0.0248104,0.000560973,0.00159846,-0.0096324,0.0221926,0.0401223,0.0132358,-0.0244272,0.00904764,0.0254649,0.0355307,0.0123202
1.79225,0.243239,-0.0266682,0.936985,-0.694058,0.620594,0.184407,-0.244904,0.479173,0.124526,-0.128188,0.202375,-0.53227,0.319853,-0.322368,0.0686596,0.370884,-0.0333844,-0.0432218,0.167359,-0.125612,-0.109278,0.0107046,-0.0570617,-0.000744189,-0.00328352,-0.0547791,0.0769745,0.0152336,0.0334178,-0.0322222,-0.0156016,-0.0775613,0.0389783,0.0531589,-0.100783,-0.0395421,-0.0390541,-0.0275382,-0.10726,-0.0185168,0.0206589,0.0801552,0.0260094,-0.0577519,-0.0732315,0.0119083,-0.0413273,-0.0356203,-0.0719641
1.38724,-0.0338642,0.255262,-0.0367687,0.589982,-0.585689,0.254632,-1.05313,-0.0888519,0.344133,0.277849,-0.502015,0.426889,-0.123044,0.108504,0.109086,0.0321412,0.00612212,-0.129976,-0.0295471,-0.09127,-0.0392034,-0.0536154,-0.0566038,-0.0598951,-0.0450387,-0.0558467,-0.012828,-0.0430026,-0.0678855,-0.0137517,-0.0319609,-0.0555088,-0.0686193,-0.0483396,-0.0300143,-0.045119,-0.0422952,-0.0167381,-0.0332294,-0.0315333,-0.0583143,-0.0381701,-0.0494245,-0.00852388,-0.0415708,-0.0329432,-0.0230087,-0.0537148,-0.0343371
0.951142,-0.290241,-0.117438,0.0728564,0.175681,0.16118,-0.0320345,-0.0682712,-0.0746341,0.0148449,0.236967,0.0925268,0.00815396,-0.0999931,0.0240576,0.141649,0.210833,0.0130811,0.0146797,0.0174892,0.0185034,0.0269891,0.0232641,0.0158442,0.0195469,0.0220423,0.0191552,0.0280546,0.0265048,0.0220669,0.0267409,0.0288761,0.0275685,0.0241569,0.0181438,0.0294848,0.0189855,0.0171781,0.0261868,0.0210964,0.0228866,0.0239762,0.022633,0.0178843,0.0147157,0.0304607,0.0151975,0.0182377,0.016109,0.0176569
1.63093,-0.93168,-0.715383,-0.136476,-0.171433,-0.295766,0.150096,0.356395,0.19922,0.30467,-0.226499,-0.0518797,0.385492,0.218607,0.461428,-0.182876,-0.220788,0.00600942,0.0665421,-0.0552417,-0.0136775,-0.002281,0.0234232,0.000559718,-0.00051943,-0.0405598,0.00788976,0.0647135,0.00679798,0.0530368,0.00567922,0.0135486,0.00911777,0.0283367,0.05706,0.027139,0.0211091,-0.0166717,0.0364203,0.0338702,0.039,0.0459241,0.00303539,-0.0114947,0.0552368,0.067235,-0.0285689,0.0063641,0.0548595,0.0462154
1.72906,0.140999,-0.411471,0.576232,-0.633215,-0.16525,-0.0925157,-0.119469,-0.196877,-0.183898,0.09383,-0.0255338,-0.137942,0.336629,-0.189535,-0.191992,-0.0368578,-0.0144816,-0.00802829,-0.0459975,-0.0218624,-0.0169715,-0.0382526,-0.0208576,-0.0109194,-0.00907631,-0.0113167,-0.00881562,-0.0154487,-0.0300518,-0.0194483,-0.0195754,-0.004629,-0.0179274,-0.00978519,-0.0232108,-0.0219454,-0.0133683,-0.00141141,-0.0244051,-0.0262609,-0.014068,-0.0134459,-0.00645108,-0.0152253,-0.020004,-0.0150425,-0.0141916,-0.0045892,-0.00292436
1.68559,-0.762399,0.189457,0.163622,-0.525458,-0.0754293,-0.0181098,-0.0698592,0.304023,-0.328569,-0.231717,0.213934,-0.188816,-0.229994,-0.011178,0.401212,-0.074652,-0.0279831,0.0373687,-0.081613,0.0589885,-0.013608,0.00796886,-0.0182107,0.00872011,-0.0266462,0.00747713,-0.0159225,-0.00795938,-0.0501399,0.0183372,-0.0548123,-0.0131665,-0.0552802,-0.0371998,-0.0560124,0.00133018,-0.00734871,-0.0307949,-0.0120419,0.011409,-0.0130334,0.0112194,-0.0379517,0.0293546,-0.0067975,-0.0137732,-0.000694313,-0.00442238,0.0102017
1.26683,-0.779219,-0.302338,0.072765,-0.49431,0.107473,-0.365416,-0.715096,0.373123,0.118213,0.209357,0.0439348,0.182208,-0.120994,-0.268427,0.204868,0.0681664,-0.0355192,0.0036738,0.00182514,0.041578,0.0441352,0.0215483,0.0379909,0.0304841,0.0344355,0.0161183,0.010279,0.0123324,0.0110356,0.0576574,0.00887649,0.0154667,-0.0132097,-0.00119624,0.0121262,0.01856,0.0187128,-0.00350437,0.0329757,0.0194998,0.0235783,0.00415761,-0.00228932,0.0341103,0.0166803,0.00426777,0.0294711,0.00614401,0.0307053
1.48278,0.180584,0.306692,0.148313,0.219241,0.508739,-0.585289,-0.324627,-0.658284,0.339748,0.00656592,0.0169708,-0.0660457,-0.0855023,-0.158194,0.249359,-0.0234133,-0.00475818,-0.0104578,-0.0271398,-0.0108529,-0.00130996,-0.0136581,-0.0253709,-0.0194726,-0.005793,-0.034773,-0.0178977,-0.0245945,-0.000222204,-0.0196262,-0.00883717,-0.0176058,-0.0148997,-0.0229286,-0.00436518,-0.0221588,-0.00977071,-0.016272,-0.00961976,-0.0175733,-0.0222197,-0.00429751,0.0167513,-0.00996968,-0.00881349,-0.00955951,-0.0102545,-0.0181916,-0.00272656
1.57679,-0.0916518,-0.245935,0.381862,-0.269965,-0.518281,-0.025785,-0.606719,0.372921,-0.175419,-0.174799,0.00750457,0.0611792,0.0148424,-0.133131,0.0253885,-0.0831256,-0.0199353,-0.0234295,0.00266412,0.000124957,-0.0171034,-0.00153684,-0.00387496,-0.00242906,0.00724451,0.0164458,-0.0095205,-0.00128407,0.000934502,0.00530346,0.00211855,0.00926878,-0.000103646,0.00787845,-0.00178537,0.00212403,0.0107499,0.00137458,0.00802342,0.00237735,-0.00363519,0.00243227,0.00481274,-0.00593508,-0.0105507,0.00417912,0.000561268,0.0081668,0.00936218
1.59497,-0.0962201,-0.0905088,0.524107,-0.325953,0.367016,-0.673446,0.130847,-0.122882,-0.43665,-0.47192,0.0946261,0.0116647,0.286282,0.0902824,-0.247862,0.128986,0.043478,-0.0349258,0.0395889,-0.0398131,-0.0274671,0.0106265,-0.0362435,-0.0220008,-0.0144433,-0.0404912,-0.030578,-0.0214859,-0.0426569,-0.0291812,0.00286414,-0.00644144,-0.0437578,-0.0401984,-0.029246,-0.0557549,-0.0408542,-0.0199662,0.013179,0.0067523,-0.0180495,0.00627806,-0.0471718,-0.0353185,-0.0447082,0.00627034,-0.0418547,-0.0224045,-0.0173497
1.49016,-0.736504,0.432297,-0.0259861,-0.660778,-0.0369811,0.229436,-0.202817,0.114397,-0.348649,-0.0552065,-0.0499972,-0.00868965,0.309948,0.056852,-0.320997,-0.058299,-0.018193,-0.0257937,-0.0835721,0.0211194,-0.0400699,-0.0125894,-0.0252068,0.0332433,0.042371,-0.00871348,-0.0268262,0.00152559,-0.030238,0.0148969,-0.00537218,-0.0163601,0.0101214,0.0335606,-0.01305,-0.000308805,0.00333961,0.0329331,0.0111653,0.0171701,0.00221342,0.00650539,0.0179719,0.0334939,0.00228501,0.00749673,0.0247125,-0.0113198,-0.00324406
1.2961,-0.798034,-0.122533,0.187941,-0.154334,0.575762,-0.269509,-0.317744,-0.742504,0.686348,0.420923,-0.00981778,-0.0751714,0.202382,0.167032,0.359763,0.248828,-0.109487,-0.000183634,0.0601746,0.0588512,0.0598637,-0.0320671,0.048249,-0.0244713,0.00295155,0.0308403,-0.0349956,0.0375044,0.060666,0.00220824,0.00251053,0.0321757,-0.00203005,-0.00496921,0.000536978,0.0212861,0.00392563,0.00334485,0.0165379,-0.00190683,0.0339896,0.0525943,0.0594506,-0.0113488,0.041554,0.0206926,0.0132578,0.0171254,0.0530574
1.29319,-0.699791,-0.352733,0.118523,-0.332765,0.435865,-0.0447134,-0.521306,-0.129714,0.53489,-0.00837536,0.175404,0.152394,0.186443,-0.299251,0.083731,0.0840273,-0.0233662,0.0233763,0.0613039,0.0240683,-0.031373,0.0707282,0.0239571,0.0132369,0.0195314,0.0328822,0.0146031,0.0304646,-0.0163607,0.00331114,0.0335838,0.031275,0.0362131,0.027934,-0.00226761,0.0166059,6.75005e-05,0.0201004,0.0171474,0.0160038,0.0521788,0.0364002,-0.00927538,0.00873055,-0.0250618,0.000158323,0.0153731,0.0049392,0.00123085
1.69211,0.670692,0.596316,0.297768,-0.157967,0.5514,-0.509578,-0.0101179,-0.164888,0.504648,0.415871,-0.169458,0.11743,-0.150801,-0.0522696,-0.0403691,0.0758453,0.0236904,0.0297722,0.0212612,0.0434856,0.0321881,0.0274141,0.0260109,0.029446,0.0196119,0.0365215,0.0217147,0.0264211,0.015802,0.0272195,0.0190792,0.00920764,0.0189418,0.0074209,0.0164129,0.00999967,0.00601939,0.0212773,0.00700646,0.0185314,0.00808676,0.0353115,0.0247793,0.0101808,0.0253267,0.025652,0.0128592,0.0229106,0.00567324
