queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       454,    747945,       100,         0,   1441512,         0,      1.63,      1.62,      0.00
       455,   2087941,       100,         0,    101516,         0,      0.35,      0.34,      0.00
       456,   2122741,       100,         0,     66716,         0,      0.34,      0.32,      0.00
       457,   1618843,       100,         0,    570614,         0,      1.39,      1.38,      0.00
       458,   2189357,       100,         0,     12618,         0,      0.22,      0.21,      0.00
       459,   1964849,       100,         0,    224608,         0,      0.47,      0.46,      0.00
       460,   1754978,       100,         0,    434479,         0,      0.73,      0.72,      0.00
       461,   2189357,       100,         0,      1413,         0,      0.19,      0.17,      0.00
       462,   2189355,        96,         6,   2236617,         0,      2.36,      2.23,      0.00
       463,   1166909,       100,         0,   1022548,         0,      1.85,      1.85,      0.00
       464,   2189357,       100,         0,   1223380,         0,      1.00,      0.99,      0.00
       465,   2016634,       100,         0,    172823,         0,      0.39,      0.38,      0.00
       466,   1972930,       100,         0,    216527,         0,      0.47,      0.46,      0.00
       467,   2189357,       100,         0,    130169,         0,      0.35,      0.34,      0.00
       468,   2189357,       100,         0,    324863,         0,      0.54,      0.52,      0.00
       469,   2164806,       100,         0,     24651,         0,      0.27,      0.26,      0.00
       470,   2189357,       100,         0,    683673,         0,      0.98,      0.96,      0.00
       471,   2008910,       100,         0,    180547,         0,      0.30,      0.29,      0.00
       472,   1611595,       100,         0,    577862,         0,      1.20,      1.19,      0.00
       473,   2058375,       100,         0,    131082,         0,      0.32,      0.30,      0.00
       474,   1688133,       100,         0,    501324,         0,      0.64,      0.63,      0.00
       475,   2189357,       100,         0,    330223,         0,      0.45,      0.43,      0.00
       476,   1411227,       100,         0,    778230,         0,      1.38,      1.37,      0.00
       477,   2011834,       100,         0,    177623,         0,      0.34,      0.32,      0.00
       478,   2130423,       100,         0,     59034,         0,      0.24,      0.23,      0.00
       479,   1982272,       100,         0,    207185,         0,      0.50,      0.49,      0.00
       480,   2189357,       100,         0,    663955,         0,      1.05,      1.03,      0.00
       481,   1792753,       100,         0,    396704,         0,      0.55,      0.53,      0.00
       482,   1846150,       100,         0,    343307,         0,      0.38,      0.37,      0.00
       483,   2011343,       100,         0,    178114,         0,      0.31,      0.30,      0.00
       484,   2189357,       100,         0,    204297,         0,      0.33,      0.31,      0.00
       485,   2189357,       100,         0,    352840,         0,      0.52,      0.51,      0.00
       486,   1857160,       100,         0,    332297,         0,      0.37,      0.37,      0.00
       487,   2048820,       100,         0,    140637,         0,      0.29,      0.27,      0.00
       488,   1960000,       100,         0,    229457,         0,      0.37,      0.35,      0.00
       489,   2162741,       100,         0,     26716,         0,      0.20,      0.19,      0.00
       490,   2189357,       100,         0,     50076,         0,      0.20,      0.19,      0.00
       491,   1749530,       100,         0,    439927,         0,      0.99,      0.97,      0.00
       492,   2170977,       100,         0,     18480,         0,      0.37,      0.34,      0.00
       493,   2189357,       100,         0,    411906,         0,      0.53,      0.52,      0.00
       494,   1915957,       100,         0,    273500,         0,      0.35,      0.34,      0.00
       495,   1603493,       100,         0,    585964,         0,      0.52,      0.51,      0.00
       496,   1570338,       100,         0,    619119,         0,      0.92,      0.91,      0.00
       497,   1325161,       100,         0,    864296,         0,      1.82,      1.81,      0.00
       498,   1676576,       100,         0,    512881,         0,      0.83,      0.82,      0.00
       499,   1801205,       100,         0,    388252,         0,      0.70,      0.69,      0.00
       500,   2189357,       100,         0,     47847,         0,      0.26,      0.24,      0.00
       501,   2189357,       100,         0,    502399,         0,      0.68,      0.67,      0.00
       502,   1799385,       100,         0,    390072,         0,      0.57,      0.54,      0.00
       503,   2189357,       100,         0,    178910,         0,      0.35,      0.34,      0.00
       504,   1144001,       100,         0,   1045456,         0,      1.70,      1.69,      0.00
       505,   2088906,       100,         0,    100551,         0,      0.36,      0.34,      0.00
       506,   2189357,       100,         0,     32742,         0,      0.25,      0.24,      0.00
       507,   2133249,       100,         0,     56208,         0,      0.27,      0.26,      0.00
       508,   2000252,       100,         0,    189205,         0,      0.37,      0.36,      0.00
       509,    567970,       100,         0,   1621487,         0,      2.91,      2.90,      0.00
       510,   2130478,       100,         0,     58979,         0,      0.30,      0.28,      0.00
       511,   1710699,       100,         0,    478758,         0,      0.75,      0.74,      0.00
       512,   1798307,       100,         0,    391150,         0,      0.70,      0.68,      0.00
       513,   1799718,       100,         0,    389739,         0,      0.54,      0.53,      0.00
       514,   2189356,        95,         6,    197197,         0,      0.42,      0.27,      0.00
       515,   2189357,       100,         0,    275163,         0,      0.41,      0.41,      0.00
       516,   2189357,       100,         0,    171446,         0,      0.36,      0.35,      0.00
       517,   2189357,       100,         0,    755735,         0,      1.24,      1.22,      0.00
       518,   2002856,       100,         0,    186601,         0,      0.36,      0.34,      0.00
       519,   1867495,       100,         0,    321962,         0,      0.47,      0.45,      0.00
