queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       270,   2066102,       100,         0,    123355,         0,      0.03,      0.03,      0.00
       271,   2189357,       100,         0,      7495,         0,      0.03,      0.02,      0.00
       272,   2189357,       100,         0,    170597,         0,      0.03,      0.03,      0.00
       273,   2189356,        99,         2,    709585,         0,      0.08,      0.05,      0.00
       274,   2172480,       100,         0,     16977,         0,      0.03,      0.02,      0.00
       275,   2189357,       100,         0,    166025,         0,      0.03,      0.03,      0.00
       276,   2086168,       100,         0,    103289,         0,      0.05,      0.05,      0.00
       277,   2189356,        99,         2,    787428,         0,      0.12,      0.06,      0.00
       278,   1928302,       100,         0,    261155,         0,      0.05,      0.05,      0.00
       279,   2007621,       100,         0,    181836,         0,      0.04,      0.03,      0.00
       280,   2189355,        97,         5,    382033,         0,      0.06,      0.04,      0.00
       281,   2189357,       100,         0,   2087823,         0,      0.10,      0.10,      0.00
       282,   2189355,        99,         3,     96877,         0,      0.05,      0.03,      0.00
       283,   2026639,       100,         0,    162818,         0,      0.04,      0.03,      0.00
       284,   1998949,       100,         0,    190508,         0,      0.04,      0.03,      0.00
       285,   2141256,       100,         0,     48201,         0,      0.03,      0.02,      0.00
       286,   2041776,       100,         0,    147681,         0,      0.03,      0.03,      0.00
       287,   1955086,       100,         0,    234371,         0,      0.04,      0.04,      0.00
       288,   1635253,       100,         0,    554204,         0,      0.07,      0.06,      0.00
       289,   1777200,       100,         0,    412257,         0,      0.05,      0.04,      0.00
       290,   2189357,       100,         0,    557851,         0,      0.05,      0.05,      0.00
       291,   1724998,       100,         0,    464459,         0,      0.05,      0.05,      0.00
       292,   1612430,       100,         0,    577027,         0,      0.05,      0.05,      0.00
       293,   2189357,       100,         0,    590175,         0,      0.05,      0.05,      0.00
       294,   1967709,       100,         0,    221748,         0,      0.04,      0.04,      0.00
       295,   1642010,       100,         0,    547447,         0,      0.05,      0.05,      0.00
       296,   1669583,       100,         0,    519874,         0,      0.06,      0.05,      0.00
       297,   1371222,       100,         0,    818235,         0,      0.06,      0.06,      0.00
       298,   1749289,       100,         0,    440168,         0,      0.05,      0.05,      0.00
       299,   2189357,       100,         0,     11772,         0,      0.02,      0.02,      0.00
       300,   2091669,       100,         0,     97788,         0,      0.03,      0.03,      0.00
       301,   1086868,       100,         0,   1102589,         0,      0.07,      0.07,      0.00
       302,   2189357,       100,         0,    586690,         0,      0.06,      0.05,      0.00
       303,   1885119,       100,         0,    304338,         0,      0.05,      0.04,      0.00
       304,   2079487,       100,         0,    109970,         0,      0.03,      0.03,      0.00
       305,   2036157,       100,         0,    153300,         0,      0.03,      0.03,      0.00
       306,   1751883,       100,         0,    437574,         0,      0.05,      0.05,      0.00
       307,   1752579,       100,         0,    436878,         0,      0.05,      0.05,      0.00
       308,   2189357,       100,         0,    518863,         0,      0.05,      0.05,      0.00
       309,   1655261,       100,         0,    534196,         0,      0.06,      0.06,      0.00
       310,   2189357,       100,         0,    140310,         0,      0.03,      0.03,      0.00
       311,   2036995,       100,         0,    152462,         0,      0.03,      0.03,      0.00
       312,   2189356,        99,         2,    662940,         0,      0.08,      0.05,      0.00
       313,   1290523,       100,         0,    898934,         0,      0.10,      0.09,      0.00
       314,   2107316,       100,         0,     82141,         0,      0.03,      0.03,      0.00
       315,   1834675,       100,         0,    354782,         0,      0.04,      0.04,      0.00
       316,   1815889,       100,         0,    373568,         0,      0.05,      0.04,      0.00
       317,    656288,       100,         0,   1533169,         0,      0.11,      0.11,      0.00
       318,   2042670,       100,         0,    146787,         0,      0.04,      0.03,      0.00
       319,   1747627,       100,         0,    441830,         0,      0.05,      0.05,      0.00
       320,   1596752,       100,         0,    592705,         0,      0.06,      0.05,      0.00
       321,   2189357,       100,         0,    206921,         0,      0.03,      0.03,      0.00
       322,   2189357,       100,         0,     10692,         0,      0.02,      0.02,      0.00
       323,   1534089,       100,         0,    655368,         0,      0.06,      0.05,      0.00
       324,   1776842,       100,         0,    412615,         0,      0.05,      0.05,      0.00
       325,   2189355,        99,         3,    136563,         0,      0.05,      0.02,      0.00
