queryID,n_prune_user,n_result_user,n_refine_user,ip_cost,io_cost,total_time,memory_index_time,io_time
       965,   2189312,        96,        49,  10009122,         0,      0.10,      0.07,      0.00
       966,   2189355,        97,         5,   2987382,         0,      0.09,      0.07,      0.00
       967,   2189357,       100,         0,   2189457,         0,      0.07,      0.06,      0.00
       968,   2189350,        99,         8,   3466137,         0,      0.10,      0.08,      0.00
       969,   2189357,       100,         0,   2189457,         0,      0.08,      0.06,      0.00
       970,   2189312,        81,        64,  12402897,         0,      0.12,      0.08,      0.00
       971,   2189357,       100,         0,   2189457,         0,      0.08,      0.06,      0.00
       972,   2189351,        70,        36,   7934517,         0,      0.12,      0.08,      0.00
       973,   2189357,       100,         0,   2189457,         0,      0.07,      0.06,      0.00
       974,   2189352,        91,        14,   4423647,         0,      0.10,      0.08,      0.00
       975,   2189337,        83,        37,   8094102,         0,      0.10,      0.07,      0.00
       976,   2189355,        70,        32,   7296177,         0,      0.11,      0.08,      0.00
       977,   2189308,         2,       147,  25648452,         0,      0.15,      0.08,      0.00
       978,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       979,   2188760,        30,       667, 108632652,         0,      0.34,      0.08,      0.00
       980,   2189317,        61,        79,  14796672,         0,      0.12,      0.08,      0.00
       981,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       982,   2189356,        99,         2,   2508627,         0,      0.07,      0.05,      0.00
       983,   2189291,        95,        71,  13519992,         0,      0.12,      0.07,      0.00
       984,   2189352,        97,         8,   3466137,         0,      0.09,      0.07,      0.00
       985,   2189355,        98,         4,   2827797,         0,      0.09,      0.08,      0.00
       986,   2189355,        99,         3,   2668212,         0,      0.09,      0.07,      0.00
       987,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       988,   2189352,        23,        82,  15275427,         0,      0.12,      0.08,      0.00
       989,   2189355,        99,         3,   2668212,         0,      0.09,      0.07,      0.00
       990,   2189322,        99,        36,   7934517,         0,      0.11,      0.08,      0.00
       991,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       992,   2189334,        79,        44,   9211197,         0,      0.11,      0.08,      0.00
       993,   2189015,        23,       419,  69055572,         0,      0.23,      0.05,      0.00
       994,   2189334,        93,        30,   6977007,         0,      0.10,      0.08,      0.00
       995,   2189355,        95,         7,   3306552,         0,      0.09,      0.07,      0.00
       996,   2189356,        99,         2,   2508627,         0,      0.09,      0.07,      0.00
       997,   2189357,       100,         0,   2189457,         0,      0.08,      0.07,      0.00
       998,   2189355,        97,         5,   2987382,         0,      0.09,      0.07,      0.00
       999,   2189298,        95,        64,  12402897,         0,      0.14,      0.07,      0.00
