1.6229,1.97467,1.89406,1.87952,1.92404,1.89852,1.94945,1.87431,1.85163,1.93009
1.90656,1.95322,1.98969,2.05347,2.13445,2.06079,2.10068,2.0205,2.02609,2.03392
1.49,1.49606,1.52349,1.72065,1.86993,1.78066,1.73501,1.8093,1.84586,1.9168
1.79603,1.96721,1.80948,1.87746,1.72259,1.98729,2.04231,1.97233,1.95704,1.96209
1.85084,1.71386,1.90186,1.75204,1.64261,1.80512,1.74675,1.72136,1.49368,1.91575
1.87495,1.95394,1.93521,1.74245,1.92456,1.55809,1.94324,1.86647,1.94141,1.88114
1.53585,1.82112,1.79422,1.75987,1.8015,1.82102,1.73679,1.68343,1.79715,1.57069
1.63084,1.69041,1.78739,1.67461,1.86881,1.88879,1.84993,1.65705,1.90988,1.94293
1.52933,1.79749,1.71062,1.9332,1.64383,1.89947,1.36835,1.71603,1.46972,1.72693
1.91151,2.00349,1.45429,1.79181,1.91353,1.97368,1.91106,1.96222,1.91568,1.7615
1.6071,1.87305,1.53595,1.88666,1.80614,1.77754,1.91238,2.00546,1.91201,1.89472,1.93934
1.63033,1.64398,1.88447,1.52561,1.82718,1.9198,1.96232,1.88515,2.04064,1.93417
1.15878,1.1275,1.28012,1.20598,1.21858,1.56529,1.63459,1.64113,1.587,1.4189
1.65708,1.97661,1.86433,2.03678,1.92121,2.06494,2.07031,2.08798,1.88808,2.00153
1.88871,1.90857,1.84849,1.7334,1.62132,1.75129,1.88035,1.80688,2.01056,1.98981
1.81427,1.84806,1.84236,1.79103,1.78613,1.81802,1.95276,1.81419,1.81707,1.89365
1.85275,1.83326,1.97744,1.71095,1.81503,1.41859,1.76258,1.81579,1.88395,1.92892
2.08229,1.99135,2.0031,2.12666,2.11219,2.10449,2.17776,2.11123,2.11673,2.18578,2.01988,2.10184,2.18153
1.88438,1.89886,1.91982,1.80726,1.8485,1.89361,1.5169,1.90555,1.88735,1.90094
1.89732,1.48148,1.66837,1.89023,1.87146,1.80017,1.84746,1.97976,1.86647,1.37779
1.85821,1.46777,1.89103,1.47854,1.86571,1.92144,1.9482,1.89929,1.78848,1.8822
1.73272,1.85869,1.86831,1.83054,1.68976,1.85134,1.75798,1.86131,1.65518,1.70477
1.58223,1.84531,1.41532,1.34506,1.86498,1.91926,1.91749,1.57691,1.95106,1.89264
1.76587,1.81265,1.8229,2.00444,2.0685,2.06685,1.58838,2.07912,1.89613,2.06366
1.92837,1.83948,1.84752,1.83941,2.0843,1.78269,1.98944,2.00584,1.94347,1.95308
2.12913,2.17681,2.10177,2.07607,1.97241,2.14285,2.1766,2.20007,2.15486,2.17492,2.12603,2.09239
1.75425,1.94168,2.0516,1.9487,1.89007,1.67859,2.02035,1.91376,1.94762,1.76147
2.06243,2.01234,2.04881,2.14801,2.02451,2.12097,2.11661,2.14019,2.16151,2.13475,2.09674,2.14164
1.5368,1.81387,1.79579,1.83237,1.81279,1.80295,1.85544,1.91036,1.80049,1.82226
1.37058,1.76475,1.89406,1.90107,1.69507,1.90649,1.76185,1.79828,1.74156,1.98335
1.87547,1.61605,1.80138,1.88385,1.95918,1.87894,1.81469,2.00279,1.93052,1.83988
1.92806,1.38273,1.7196,1.68095,1.98895,1.75977,1.89314,1.96104,1.84576,1.61313
1.31138,1.46129,1.82928,1.86003,1.80857,1.82701,1.58976,1.09606,1.50475,1.68566
1.74214,1.72004,1.77876,1.79116,1.89943,1.92334,1.89817,1.89044,1.69848,1.93816
1.6861,1.81426,1.42443,1.82313,1.73943,1.89924,1.85529,1.86523,1.73644,1.88059
1.81361,1.64305,1.87317,1.33882,1.57342,1.88248,1.71205,1.7267,1.90854,1.98052
1.97878,1.66223,2.0037,1.66847,1.75785,1.9845,1.8396,1.90905,1.88023,2.03204
2.08155,1.89566,2.05672,1.85169,1.6507,2.09399,1.99912,1.86521,2.11424,1.9294,2.07199
1.85658,1.93122,1.90557,2.03738,1.95938,1.92041,2.10653,1.95406,2.04205,1.98451
1.89055,1.94259,2.02074,2.02336,2.10677,2.02393,2.05114,1.96186,2.12563,1.91384
2.13042,2.16274,2.14017,2.15308,1.97367,2.15163,1.9538,2.13911,2.21989,2.06862,2.12535,2.18005
1.52891,1.67998,1.64518,1.74521,1.52809,1.64606,1.67041,1.8125,1.37129,1.8766
1.67018,1.64204,1.75541,1.8839,1.74952,1.78354,1.54336,1.74743,1.70332,1.53489
2.14477,1.88854,1.89239,1.9646,2.10037,2.16421,1.94742,2.13652,1.87847,2.08033,1.86582
1.58903,1.82036,1.84241,1.76947,1.66966,1.83635,1.57178,1.70147,1.77493,1.81701,1.67606
1.82304,1.75655,1.81439,1.81773,1.88472,1.85911,1.46325,1.73377,1.87748,1.85722
1.71616,1.79273,1.87973,1.48525,1.88027,1.86119,1.76629,1.93695,1.80546,1.89367
1.89025,1.86375,2.0905,1.91656,2.13889,1.98395,1.90811,2.14683,2.09846,2.0805
